8.601754250991378026e-01
1.355480690357069307e-06
-4.410300823973001272e-02
-7.842387979383214081e-02
-9.897956472258581662e-02
-1.069267241236477040e-01
-1.085383987352920576e-01
-1.090644405759637614e-01
-1.095607157754874272e-01
-1.100591361282620140e-01
-1.105603396110121928e-01
-1.110643551013181796e-01
-1.115711995619356744e-01
