3.011599860188889921e-01
1.161421464346951149e-01
8.594561946368847738e-02
5.809114469330582675e-02
3.767792183989504551e-02
2.894350752935957727e-02
2.825929746344087168e-02
2.824860377628736138e-02
2.823847971412622726e-02
2.822820925554157812e-02
2.821778937274636856e-02
2.820721724475108369e-02
2.819648998301572951e-02
