3.532283950399990324e-01
2.978673741819878318e-01
2.889919723036886157e-01
2.787002283082373744e-01
2.667681273035593659e-01
2.529442131246460446e-01
2.369539682898665345e-01
2.185128150888580867e-01
1.973563472531958962e-01
1.733046091730643667e-01
1.463928823902353460e-01
1.171282993409401563e-01
8.696035494410740696e-02
