4.905694150420947808e-01
9.769402476433874938e-07
-9.138660710568125012e-03
-1.834607080910150012e-02
-2.747108557903105153e-02
-3.630934049143724751e-02
-4.459169189016798374e-02
-5.197815602026278903e-02
-5.806425295889991456e-02
-6.241307862273498541e-02
-6.463217043221539115e-02
-6.451679626979628379e-02
-6.227294322894805223e-02
