0.000000000000000000e+00
4.905703441056346592e-01
1.738274024188134897e-02
1.863982105623028171e-02
1.996749889796977165e-02
2.135573474264164731e-02
2.278453715546649438e-02
2.421715823075031027e-02
2.558826424702355731e-02
2.678299491983930983e-02
2.759956570752210292e-02
2.768380548549954565e-02
2.642704800680452729e-02
